"omid","openalex_id","type"
"meta:br/06190446619","S129467359 S4210238099","journal"
"meta:br/06190487743","W4251226305 W1974254648","journal article"
"meta:br/0619041283","W576408699 W4213454709","book"
"meta:br/0619041285","W594605296 W4213420278","book"
"meta:br/0619041284","W4205341549 W598921441","book"
"meta:br/0619041282","W4239434089 W4207042833","book"
"meta:br/0619042574","W3202433703 W4206668824","book"
"meta:br/0619042266","S4210221380 S98906439","journal"
"meta:br/0619043913","W4255201054 W2502374100","book"
"meta:br/0619043874","W4250849188 W2588110424","book"
"meta:br/0619043924","W2495714542 W4256475561","book"
"meta:br/0619043142","W4206975574 W4252910174","book"
"meta:br/0619043143","W4207081246 W4247479669","book"
"meta:br/0619043877","W2488229538 W4252948420","book"
"meta:br/0619043933","W4254011906 W4233570601","book"
"meta:br/0619043942","W2488330225 W4240369638","book"
"meta:br/0619043907","W4241578539 W4238994089","book"
"meta:br/0619043872","W4289146455 W3035255373","book"
"meta:br/0619043922","W2502450097 W3200055623","book"
"meta:br/0619043914","W4240096109 W2490740894","book"
"meta:br/0619043940","W4256642068 W2611494365","book"
"meta:br/0619043926","W959936919 W4251262732","book"
"meta:br/0619043896","W4251167385 W581411765","book"
"meta:br/0619043882","W4234041742 W2493301089","book"
"meta:br/0619043902","W2527465678 W4249483891","book"
"meta:br/0619043943","W2480463240 W4230873399","book"
"meta:br/0619043918","W2988622486 W2491089399","book"
"meta:br/0619043932","W4241115891 W4241297114","book"
"meta:br/0619043910","W4230792323 W4245514118","book"
"meta:br/0619043934","W4298082138 W2981305205","book"
"meta:br/0619043876","W4247386092 W4235371654","book"
"meta:br/0619043905","W2971442391 W4245868163","book"
"meta:br/0619043657","S169822654 S4210208883","journal"
"meta:br/0619043935","W2810837908 W2990087336","book"
"meta:br/0619043915","W4229943092 W2495477765","book"
"meta:br/0619043929","W4236599752 W4237993618","book"
"meta:br/0619043884","W2481696043 W4242498193","book"
"meta:br/0619043925","W3205556706 W4300748040","book"
"meta:br/0619043912","W2511603411 W4244637822","book"
"meta:br/0619043904","W4235364571 W3006541178","book"
"meta:br/0619043875","W4253961985 W4301498749","book"
"meta:br/0619043919","W659276984 W2979799857","book"
"meta:br/0619043897","W2491219753 W4242710748","book"
"meta:br/0619043899","W4244921960 W2502314014","book"
"meta:br/0619043938","W2745445844 W4245935301","book"
"meta:br/0619043890","W4250398623 W4236930379","book"
"meta:br/0619043893","W2499258101 W4233988272","book"
"meta:br/0619043880","W4247199622 W2511733551","book"
"meta:br/0619043889","W2576109965 W2978334357","book"
"meta:br/0619043945","W2494065492 W4242592529","book"
"meta:br/0619043903","W4231415662 W2489373505","book"
"meta:br/0619043858","W2488186832 W4252905520","book"
"meta:br/0619043908","W4244896010 W2901766671","book"
"meta:br/0619043901","W628541150 W3161434813","book"
"meta:br/0619043909","W4256656207 W2809696179","book"
"meta:br/0619043937","W4254487759 W2766931682","book"
"meta:br/0619043888","W4236227484 W4244625746","book"
"meta:br/0619043895","W2500254547 W4246101230","book"
"meta:br/0619043930","W4236057558 W4239353295","book"
"meta:br/0619043931","W4249576372 W2945037676","book"
"meta:br/0619043928","W2972517894 W2977479083","book"
"meta:br/0619043871","W2981032716 W2574197785","book"
"meta:br/0619043916","W2490407402 W4235262758","book"
"meta:br/0619043923","W2494875937 W2495753077","book"
"meta:br/0619043891","W4241784898 W2486102712","book"
"meta:br/0619043944","W3192419720 W2502326890","book"
"meta:br/0619043921","W623794611 W4232264232","book"
"meta:br/0619043879","W2593403356 W2592651141","book"
"meta:br/0619043892","W4246597714 W2483738601","book"
"meta:br/0619043911","W2982617384 W2577448960","book"
"meta:br/0619043894","W4255307362 W2491503229","book"
"meta:br/0619043881","W4300116310 W3200744997","book"
"meta:br/0619043898","W2504061364 W4235304007","book"
"meta:br/0619043941","W4240181576 W2554987950","book"
"meta:br/0619043920","W4244146464 W2477633180","book"
"meta:br/0619043939","W2731803999 W4238358482","book"
"meta:br/0619043873","W4236634854 W4230347385","book"
"meta:br/0619043917","W2501492272 W4245066149","book"
"meta:br/0619043870","W2890497557 W4229924039","book"
"meta:br/0619043936","W2920955174 W3127846284","book"
"meta:br/0619043878","W2601310989 W2992516665","book"
"meta:br/0619043855","W2502990075 W2985304694","book"
"meta:br/0619043900","W1507532289 W4246158283","book"
"meta:br/0619043846","W1530948892 W4285664062","book"
"meta:br/0619043906","W2886736085 W2980035027","book"
"meta:br/0619043883","W565789279 W4235738506","book"
"meta:br/0619043957","W3204788424 W4200442579","book"
"meta:br/0619043857","W2980678710 W2487079503","book"
"meta:br/0619045237","W4248315155 W4238413781 W4237570182","book"
"meta:br/0619045819","W4234052867 W4231072676 W4251221583","book"
"meta:br/0619045815","W4254388470 W4247690900 W4240802808","book"
"meta:br/0619045353","W4231521914 W4243624256 W4237692465","book"
"meta:br/0619045233","W4247029390 W4238857999 W4234291593","book"
"meta:br/0619045731","W4239540182 W4210889868 W4255379798","book"
"meta:br/0619045807","W4248272751 W4235553652 W4249205735","book"
"meta:br/0619045794","W4206765442 W4234056643 W4237468162","book"
"meta:br/0619045793","W4230983508 W4233728832 W4251588201","book"
"meta:br/0619045327","W4248718998 W4239703345 W4238407739","book"
"meta:br/0619045777","W4235191779 W4252289680 W4231998854","book"
"meta:br/0619045373","W4251697739 W4253010186","book"
"meta:br/0619045360","W4254421608 W4231874733 W4249701790","book"
"meta:br/0619045363","W4239777114 W4248647872 W4254466194","book"
"meta:br/0619045251","W4205697659 W4237031419","book"
"meta:br/0619045318","W4230288515 W4250561869 W4256175190","book"
"meta:br/0619045357","W4231623637 W4250699389 W4254902984","book"
"meta:br/0619045773","W4241544715 W4247913034 W4246859952","book"
"meta:br/0619045362","W4255096731 W4232593321 W4255542571","book"
"meta:br/0619045234","W4237736158 W4229515626 W4246922841","book"
"meta:br/0619045333","W4246056975 W4214548923 W4250813346","book"
"meta:br/0619045798","W4252484898 W4205993835 W2342492522","book"
"meta:br/0619045375","W2138417583 W2987748954","book"
"meta:br/0619045805","W2293901324 W4292907746 W4298851621","book"
"meta:br/0619045775","W4230475197 W4254725072 W4251844661","book"
"meta:br/0619045800","W2907880935 W2315349491 W3155292386","book"
"meta:br/0619045844","W4238710194 W4234178257 W4232199442","book"
"meta:br/0619045325","W4231803981 W4251572830 W4247255096","book"
"meta:br/0619045782","W4205296757 W4240597150 W4253489564","book"
"meta:br/0619045242","W4232178164 W4246835707 W4205652906","book"
"meta:br/0619045263","W4244045506 W4237315412 W4248233356","book"
"meta:br/0619045218","W4255312247 W4255773236 W4244242051","book"
"meta:br/0619045336","W4245702086 W4256271353 W4245783865","book"
"meta:br/0619045799","W4238407717 W4232905722 W4205681365","book"
"meta:br/0619045366","W4300023393 W1481161909","book"
"meta:br/0619045801","W4246142489 W4241327914 W4206207128","book"
"meta:br/0619045841","W4250626431 W4206801565 W4247634023","book"
"meta:br/0619045818","W4243462349 W4238129443 W4242237986","book"
"meta:br/0619045730","W4233809487 W560103532 W4234164238","book"
"meta:br/0619045322","W4254921176 W4252647517 W4205639954","book"
"meta:br/0619045328","W4246103390 W4206380449 W4235109226","book"
"meta:br/0619045243","W4243037227 W4206292019 W4238169220","book"
"meta:br/0619045780","W4297986293 W4205514233 W1898557994","book"
"meta:br/0619045236","W4237567595 W1573107679 W4238630695","book"
"meta:br/0619045326","W4205304345 W4239588705 W4251755534","book"
"meta:br/0619045822","W4245212532 W4240732116 W4253831309","book"
"meta:br/0619045354","W4243402518 W3055313996 W4246471541","book"
"meta:br/0619045262","W4236177205 W4240175426 W4251440373","book"
"meta:br/0619045361","W4246837183 W4230836897 W568243227","book"
"meta:br/0619045809","W4239500325 W4249668971 W4234063285","book"
"meta:br/0619045774","W4240200636 W4249188705 W4236764590","book"
"meta:br/0619045374","W1638884317 W4285637935","book"
"meta:br/0619045239","W4241072385 W4244567980 W4232027151","book"
"meta:br/0619045823","W4255461861 W4234284517 W4232541811","book"
"meta:br/0619045214","W2228994181 W4241694009 W4246561628","book"
"meta:br/0619045811","W4297990848 W4298705916 W1805798115","book"
"meta:br/0619045785","W1888211635 W4300534377 W4299487554","book"
"meta:br/0619045816","W4239844450 W4248081838 W4253238129","book"
"meta:br/0619045338","W4237136538 W4235868650 W4206599588","book"
"meta:br/0619045241","W4243456219 W4235207602 W4253118479","book"
"meta:br/0619045235","W4230316919 W4249925244 W4210499511","book"
"meta:br/0619045729","W4241743447 W4248796697 W621285855","book"
"meta:br/0619045817","W4238776623 W4237824404 W4213219584","book"
"meta:br/0619045339","W4235000422 W4249652108 W4252747363","book"
"meta:br/0619045321","W4236661362 W4237532682 W4247321787","book"
"meta:br/0619045217","W4238908733 W4236965084 W4247871467","book"
"meta:br/0619045812","W2745524470 W4300501744 W4205877812","book"
"meta:br/0619045258","W4236101075 W4246230967 W4254405382","book"
"meta:br/0619045795","W4206690651 W2626839786 W1805667441","book"
"meta:br/0619045238","W4298256921 W4229672046 W4300010149","book"
"meta:br/0619045320","W4248937435 W4252488717 W4205139310","book"
"meta:br/0619045370","W4252204899 W4237327639","book"
"meta:br/0619045323","W4255829948 W4245336514 W4236104315","book"
"meta:br/0619045215","W4246469101 W4255955462 W4255513600","book"
"meta:br/0619045792","W4240342042 W4237893916 W4231881961","book"
"meta:br/0619045846","W4232254829 W4205133526 W4249913941","book"
"meta:br/0619045845","W4255493130 W4206632560 W4237241129","book"
"meta:br/0619045842","W2292880102 W4301020190 W4300606485","book"
"meta:br/0619045358","W4254800398 W4243058746 W4252571658","book"
"meta:br/0619045779","W4255755884 W585271969 W4233465445","book"
"meta:br/0619045335","W4253859328 W4240210444 W4251899765","book"
"meta:br/0619045797","W4233165458 W4254305109 W4242057662","book"
"meta:br/0619045331","W4232980897 W4235586038 W4232358944","book"
"meta:br/0619045814","W4205670761 W4245455745 W4234522021","book"
"meta:br/0619045221","W4241045000 W598174779 W4240381610","book"
"meta:br/0619045806","W4245186919 W4241294431 W4245094615","book"
"meta:br/0619045259","W4234899590 W4251120659 W4254708935","book"
"meta:br/0619045803","W4253615467 W4251685312 W4251537369","book"
"meta:br/0619045260","W4248018612 W4255128583 W4231958672","book"
"meta:br/0619045356","W4205861575 W4256241733 W4249738144","book"
"meta:br/0619045355","W4250334702 W4249562361 W4206167084","book"
"meta:br/0619045372","W4255711875 W4244472144","book"
"meta:br/0619045220","W4205840672 W4231253657 W4244475757","book"
"meta:br/0619045824","W4246919100 W4254208122 W4239654267","book"
"meta:br/0619045359","W4205391658 W4236829912 W4245836135","book"
"meta:br/0619045324","W4244113453 W4234958533 W4242688347","book"
"meta:br/0619045332","W4231543288 W2288462706 W4242233018","book"
"meta:br/0619045330","W4254693493 W4253443624 W4248612823","book"
"meta:br/0619045240","W4303103763 W2108356457 W4299361077","book"
"meta:br/0619045329","W4248436120 W4240923591 W4240796698","book"
"meta:br/0619045820","W4205957201 W4253951192 W4234549826","book"
"meta:br/0619045261","W4239193558 W4248560363 W4250948792","book"
"meta:br/0619045334","W2015032271 W4247829102 W4238331598","book"
"meta:br/0619045219","W4235512868 W4253931769 W4232447286","book"
"meta:br/0619045367","W4242241668 W4247884125","book"
"meta:br/0619045772","W4247531548 W4230171787 W4249391443","book"
"meta:br/0619045728","W1870448115 W4230458893 W4234355381","book"
"meta:br/0619045244","W4252030857 W4242748340 W4256027482","book"
"meta:br/0619045784","W4237529933 W4239385894 W4232096762","book"
"meta:br/0619045796","W4230459883 W4240978276 W4256676255","book"
"meta:br/0619045843","W4205586510 W4213331620 W4212989673","book"
"meta:br/0619045778","W4256205872 W4246750776 W4242200275","book"
"meta:br/0619045319","W4237841583 W4205236113 W4253095021","book"
"meta:br/0619045781","W4241572387 W4246727305 W4236965146","book"
"meta:br/0619045216","W4256128460 W4256094734 W4242872299","book"
"meta:br/0619045786","W4242222492 W4236289410 W4236645831","book"
"meta:br/0619045337","W4248629068 W4251391111 W2278850927","book"
"meta:br/0619045808","W4242601588 W4246998840 W4241345753","book"
"meta:br/0619045364","W4238647822 W4245145424","book"
"meta:br/0619045783","W2090256289 W4299578006 W4301765476","book"
"meta:br/0619045813","W4212808142 W3197827609 W4299791881","book"
"meta:br/0619045776","W4205118973 W4245122317 W4232246772","book"
"meta:br/0619045365","W4233892207 W4255693623","book"
"meta:br/0619045252","W4206380307 W4233693114 W4248178477","book"
"meta:br/0619045810","W2504385568 W4240877919 W4250324072","book"
"meta:br/0619045821","W4242714803 W4238104281 W4238386070","book"
"meta:br/0619045804","W4233315604 W4244535409 W4235831153","book"
"meta:br/0619045802","W4242756048 W4232289942 W4241765835","book"
"meta:br/0619045791","W4244947272 W4234024410 W4238258573","book"
"meta:br/0619045039","S30364472 S4306514822","journal"
"meta:br/0619046903","S4210206624 S4210194398","journal"
"meta:br/0619046807","S4210193696 S2764965852","journal"
"meta:br/0619046838","W4229688078 W4213218201","book"
"meta:br/0619046555","S4122505 S4210183421","journal"
"meta:br/0619046512","S2764776196 S4210217743","journal"
"meta:br/0619046839","W4236023721 W4214581138","book"
"meta:br/0619047704","S2764737005 S4210228335","journal"
"meta:br/0619047112","W3202643931 W4205873907","book"
"meta:br/0619047714","S4306514035 S4210211642","journal"
"meta:br/0619048830","W4255535556 W4240057118","book"
"meta:br/0619048829","W4233177999 W4240474527","book"
"meta:br/06190498394","W4247946746 W2012444810","journal article"
"meta:br/06190536139","S2764355241 S4210209991","journal"
"meta:br/06190546116","S84962046 S4210212344","journal"
"meta:br/06190546277","S33171906 S4210214096","journal"
"meta:br/06190554252","W2109836429 W4253182276","journal article"
"meta:br/06190574259","W2133014144 W4299392555","journal article"
"meta:br/0619051461","W4238126941 W4243499982 W2946736274","book"
"meta:br/0619051473","W4241789611 W4210564297","book"
"meta:br/0619051380","W4300028730 W3205309205","book"
"meta:br/0619051508","W4231602337 W4205805322 W4251003826","book"
"meta:br/0619051509","W4236082735 W4250539098 W4252289625","book"
"meta:br/0619051477","W4206077776 W4248858949","book"
"meta:br/0619051476","W4231715079 W4246412166","book"
"meta:br/0619051475","W4252246911 W4241670167 W4237996258","book"
"meta:br/0619051917","W4251278731 W4243717517","book"
"meta:br/0619051474","W4233413273 W4253881036","book"
"meta:br/0619052033","W2498260890 W4301136333","book"
"meta:br/0619054591","W4211131888 W4238437330","book"
"meta:br/0619057937","W4248017104 W4232538462","book"
"meta:br/0619057525","W4254313028 W4247366879","book"
"meta:br/0619057754","W2500447469 W4251306464","book"
"meta:br/0619057614","W4205539296 W2492698264","book"
"meta:br/06190591559","W4210998213 W2396686330","journal article"
"meta:br/06190591098","W2704494829 W2413571191","journal article"
"meta:br/06190591590","W2243929252 W2433702419","journal article"
"meta:br/06190591735","W4248711258 W166853913","journal article"
"meta:br/06190591401","W4240824785 W2430769247","journal article"
"meta:br/06190591327","W4211224554 W2416999882","journal article"
"meta:br/06190591316","W2626464278 W2419151730","journal article"
"meta:br/06190591137","W2467533350 W4211098162","journal article"
"meta:br/06190591148","W4235882731 W2461101235","journal article"
"meta:br/06190591585","W2703325137 W2416133925","journal article"
"meta:br/06190591267","W4211216360 W2420738451","journal article"
"meta:br/06190591581","W2439397473 W4211155915","journal article"
"meta:br/06190591075","W8066119 W4242580644","journal article"
"meta:br/06190591138","W189683048 W4211208646","journal article"
"meta:br/06190591225","W2418985839 W4248107480","journal article"
"meta:br/06190591723","W2415934398 W4232722334","journal article"
"meta:br/06190591602","W4211083516 W2468510147","journal article"
"meta:br/06190591651","W4211128073 W2408802104","journal article"
"meta:br/06190591458","W2416016448 W4211153712","journal article"
"meta:br/06190591310","W2321158885 W2403223124","journal article"
"meta:br/06190591244","W2236424899 W2399982993","journal article"
"meta:br/06190591697","W2444329425 W4211138411","journal article"
"meta:br/06190591309","W3144620678 W4210985913","journal article"
"meta:br/06190591102","W2411884361 W2720250622","journal article"
"meta:br/06190591410","W4235512047 W2431848404","journal article"
"meta:br/06190591199","W2417150953 W4237541022","journal article"
"meta:br/06190591472","W2441661155 W2236905842","journal article"
"meta:br/06190591394","W4211001413 W2460041546","journal article"
"meta:br/06190591325","W2669041939 W2466081644","journal article"
"meta:br/06190591506","W2397444592 W4211091455","journal article"
"meta:br/06190591751","W2401798469 W3148024536","journal article"
"meta:br/06190593229","S4210219447 S4306533263","journal"
"meta:br/06190608364","W4242682386 W4302235170","journal article"
"meta:br/06190617604","W2074492674 W2050758777","journal article"
"meta:br/06190633112","W4301238026 W1993780477","journal article"
"meta:br/06190641939","S4210219232 S200552348","journal"
"meta:br/06190684702","W4232572567 W2110488342","journal article"
"meta:br/0619060189","S4210171459 S2736312891","journal"
"meta:br/0619064120","S4210199219 S23258981","journal"
"meta:br/0619066876","S101788309 S4210204226","journal"
"meta:br/0619068537","S167378199 S4210176800","journal"
"meta:br/0619068395","S114688982 S193665811","journal"
"meta:br/06102818680","S4210204720 S2764840949","journal"
"meta:br/06190735505","W4293563853 W2047105046","journal article"
"meta:br/06190746688","S4210234897 S4210192780","journal"
"meta:br/06190755819","W4236101324 W2103093241","journal article"
"meta:br/06190755814","W2159516023 W4243805969","journal article"
"meta:br/06190755336","W2186585598 W4212767648","journal article"
"meta:br/06190756066","W2411198696 W4213148941","journal article"
"meta:br/06190771475","W2402486995 W4297675717","journal article"
"meta:br/06102827078","S4210218637 S4306517603","journal"
"meta:br/06102827067","S4210235490 S4210186022","journal"
"meta:br/06102827162","S4306532120 S4210184859","journal"
"meta:br/06190801519","W3027737778 W1997742386","journal article"
"meta:br/06190818954","W4232816871 W2111863255","journal article"
"meta:br/06190830596","W2995718598 W2935952793","journal article"
"meta:br/06190830568","W2936291452 W2127726388","journal article"
"meta:br/06190831768","S4210169745 S4210195497","book series"
"meta:br/06190834611","S4210169433 S4306522766","journal"
"meta:br/06190834813","W1964561132 W95147771","journal article"
"meta:br/06102834966","S2764545603 S4210217042","book series"
"meta:br/06190857712","S4210208953 S2764794749","journal"
"meta:br/06190860877","S4306510017 S4210216972","journal"
"meta:br/06190866722","W4247559042 W2000925244","journal article"
"meta:br/06190953383","W4289257302 W2418468852","journal article"
"meta:br/06190959300","W2413541959 W4253182692","journal article"
"meta:br/06190962342","W2169557861 W4250621669","journal article"
"meta:br/06190972002","W2464846442 W1550732427","journal article"
"meta:br/06190972004","W152824612 W1628797731","journal article"
"meta:br/06190982140","S119939250 S4210184181","journal"
"meta:br/06190983610","W4244548338 W2072989023","journal article"
"meta:br/06202535","S65139510 S4210239040","journal"
"meta:br/06202425","S53439352 S4210225611 S2754475660","journal"
"meta:br/06202434","S4210184484 S40269562","journal"
"meta:br/06202585","S86491869 S4210225782","journal"
"meta:br/06201022937","W2171687968 W4293081732","journal article"
"meta:br/06201029690","S2764994579 S4210231502","journal"
"meta:br/06201029198","W2170610731 W1488888852","journal article"
"meta:br/06201037022","S2764747787 S4210228244","journal"
"meta:br/06201071931","W3192120261 W2143804878","journal article"
"meta:br/06201071631","W2913731006 W2023173423","journal article"
"meta:br/06201073228","W4300584785 W2167847993","journal article"
"meta:br/06201074912","S4306531819 S4210174625","journal"
"meta:br/06201083308","W2464997896 W2513044503","journal article"
"meta:br/0620100207","S4306511840 S4210216354","journal"
"meta:br/0620102977","W2088672247 W4240970816","journal article"
"meta:br/0620106509","W4234161005 W2169198759","journal article"
"meta:br/06201091675","S4210189670 S92138233","journal"
"meta:br/06201094573","S2764887616 S4210170316","journal"
"meta:br/06201096025","S4210207938 S4210236305","journal"
"meta:br/06102865311","S4210218105 S4210214255","journal"
"meta:br/06201136359","W2615110306 W2161192613","journal article"
"meta:br/06102866660","S2765025765 S4210240484","journal"
"meta:br/06102866613","S4210237326 S4210221500","journal"
"meta:br/06201145266","W2029514673 W4298956797","journal article"
"meta:br/06201147527","S2764634681 S4210168789","journal"
"meta:br/06201164409","S4210227961 S17517157","journal"
"meta:br/06201169592","W2411141278 W3145988013","journal article"
"meta:br/06201169316","W1998285727 W2398833416","journal article"
"meta:br/06201169324","W2082552915 W1992095424","journal article"
"meta:br/06201169318","W2029743109 W2010715189","journal article"
"meta:br/06201171388","W1989308613 W4255128202","journal article"
"meta:br/06201176359","W4298587408 W2414750022","journal article"
"meta:br/06201178531","W4237048988 W2468755457","journal article"
"meta:br/06201178589","W2104658054 W4213046576","journal article"
"meta:br/06201178577","W1939265080 W4212826133","journal article"
"meta:br/06201178497","W4212973314 W2181508490","journal article"
"meta:br/06201178925","W1936682549 W4212897402","journal article"
"meta:br/06201179435","W4212777759 W2123693197","journal article"
"meta:br/06201186768","S4306531289 S4210187853","journal"
"meta:br/06201186671","S2764902157 S4210204534","journal"
"meta:br/06201186813","S4210172904 S4306510520","journal"
"meta:br/06201186740","S4210208607 S4306511798","journal"
"meta:br/06201186743","S4210237212 S4210203685","journal"
"meta:br/06201203702","W4248843144 W2020317670","journal article"
"meta:br/06201231460","W2149323323 W4238753350","journal article"
"meta:br/06201231830","W2148379030 W4254479155","journal article"
"meta:br/06201237400","W1641429869 W2037422058","journal article"
"meta:br/06201262868","S4210204417 S961057121","journal"
"meta:br/06201266712","S4210239574 S30125665","journal"
"meta:br/06201275153","S4210217658 S4306501372","journal"
"meta:br/06201282547","S4210229797 S4306540453","journal"
"meta:br/06102885094","S4306527129 S4210210873","journal"
"meta:br/06102885243","S4210184579 S4210222126","journal"
"meta:br/06201303359","S83219165 S4210176481","journal"
"meta:br/06201310354","S4210241095 S4210203126","journal"
"meta:br/06201310423","S4306530463 S4210205324","journal"
"meta:br/06201317383","S4306513030 S4210230912","journal"
"meta:br/06201317399","S4306521297 S4210180111","journal"
"meta:br/06201331586","W4244892463 W2136585436","journal article"
"meta:br/06201331321","W4239652240 W1972310468","journal article"
"meta:br/06201352961","W2005792246 W2313464662","journal article"
"meta:br/06201373322","S187786600 S4210175506","journal"
"meta:br/06201374125","W2334909601 W3151301821","journal article"
"meta:br/06201375964","W2019670653 W4254414186","journal article"
"meta:br/06201401995","W3041323797 W3045933180","journal article"
"meta:br/06201434728","S2765013190 S4210173563","journal"
"meta:br/06201442124","S4210170563 S4306516872","journal"
"meta:br/06201442242","S4306527588 S4210200041","journal"
"meta:br/06201452732","S2764662412 S4210240295","journal"
"meta:br/06201456190","W1970914415 W3173341971","journal article"
"meta:br/06201479055","S2755307055 S4210224671","journal"
"meta:br/06201491233","S4210232275 S4210224961","journal"
"meta:br/06201491223","S4210236242 S4210215317","journal"
"meta:br/06201505976","S4306501668 S4210175184 S4306501667","journal"
"meta:br/06201506040","S4210182837 S4210211655","journal"
"meta:br/06201513138","S4210222179 S4210179937","journal"
"meta:br/06201537430","S4306511042 S4210231111","journal"
"meta:br/06201572506","W4253047714 W2603867657","journal article"
"meta:br/06201572678","W4242807728 W2031017946","journal article"
"meta:br/06201573031","W2090984104 W4253679382","journal article"
"meta:br/06201573122","W4240392079 W2021168120","journal article"
"meta:br/06201587919","W3021659284 W1966240041","journal article"
"meta:br/06201587842","W3198123716 W2045793994","journal article"
"meta:br/06201587884","W2101934392 W3022026417","journal article"
"meta:br/06201593628","S4210216300 S176095211","journal"
"meta:br/06201596164","W3027969967 W2413970819","journal article"
"meta:br/06201596262","W2914555501 W2993905353","journal article"
"meta:br/06201596102","W3028517117 W2412201699","journal article"
"meta:br/06201597839","W4232977164 W1970089733","journal article"
"meta:br/06201600260","W4248527305 W4285673002","journal article"
"meta:br/06201601341","S4210209768 S4306501296 S4306501297","journal"
"meta:br/06201601164","S4210240369 S2764736457","journal"
"meta:br/06201607831","S4210174386 S4306526882","journal"
"meta:br/06201607873","S4306501932 S4210192927","journal"
"meta:br/06201608012","S4306527648 S4210188848","journal"
"meta:br/06201613460","S4210202269 S4210204017","journal"
"meta:br/06201614692","S4210237290 S4210184023","journal"
"meta:br/06201614702","S4210178080 S4210203733","journal"
"meta:br/06201626008","S4210224675 S4210237762","journal"
"meta:br/06201627317","S4210213215 S4210238019","journal"
"meta:br/06201629762","W3139928705 W2022064068","journal article"
"meta:br/06201630328","W3154174818 W2051561495","journal article"
"meta:br/06201630160","W2044311370 W1493679320","journal article"
"meta:br/06201630480","W3022229460 W1989277501","journal article"
"meta:br/06201631733","S4306506404 S4210179925","journal"
"meta:br/06201640542","S4306516013 S4210226129","journal"
"meta:br/06201643780","S4210195138 S4306535513","journal"
"meta:br/06201643762","S4210227561 S2737062989","journal"
"meta:br/06201649048","S4210208858 S2765016208","journal"
"meta:br/06201649368","S4210221095 S4306529253","journal"
"meta:br/06201650913","S4210240667 S4306508126","journal"
"meta:br/06201654140","W4212872039 W2111222244","journal article"
"meta:br/06201654194","W2197630775 W4213354704","journal article"
"meta:br/06201654376","W2470806313 W3149467775","journal article"
"meta:br/06201654915","W2460347778 W3151102698","journal article"
"meta:br/06201654203","W4213170036 W2399979170","journal article"
"meta:br/06201682243","S4210198196 S4306514063","journal"
"meta:br/06201682244","S4210190107 S4210230776","journal"
"meta:br/06201683539","S2764406475 S4210205706","journal"
"meta:br/06201683518","S2764406475 S4210205706","journal"
"meta:br/0620165752","W4293763295 W2159070158","journal article"
"meta:br/0620168107","W2053903134 W4230741788","journal article"
"meta:br/06201690859","W4233411549 W4237326408","journal article"
"meta:br/06201693795","S14660850 S4210173119","journal"
"meta:br/06201716725","S4210227057 S148833794","journal"
"meta:br/06201722204","S4210218687 S4210182193","journal"
"meta:br/06201729363","S4210189590 S4210226251","journal"
"meta:br/06201730543","S4210168887 S4210177658","journal"
"meta:br/06201730668","S4210203928 S4306531103","journal"
"meta:br/06201730783","S4210205339 S4210210499","journal"
"meta:br/06201731110","S4210183608 S4306525732","journal"
"meta:br/06201731113","S4210197734 S4306527449","journal"
"meta:br/06201731031","S4210176791 S4306526961","journal"
"meta:br/06201733998","W4300619848 W3106051457","journal article"
"meta:br/06201733813","W4300476353 W3098636051","journal article"
"meta:br/06201733535","W3100730614 W4301296609","journal article"
"meta:br/06201733932","W3100125151 W4302168672","journal article"
"meta:br/06201733439","W4300386627 W3125611252","journal article"
"meta:br/06201733876","W2949903462 W4301201897","journal article"
"meta:br/06201733618","W4302044089 W3099296424","journal article"
"meta:br/06201733619","W3103589725 W4301256944","journal article"
"meta:br/06201733401","W2078208100 W4299443684","journal article"
"meta:br/06201733436","W2130237166 W4300723878","journal article"
"meta:br/06201733781","W4302311200 W2048962600","journal article"
"meta:br/06201733791","W3099045860 W4302866906","journal article"
"meta:br/06201733594","W4302079963 W2137498350","journal article"
"meta:br/06201733900","W1975858669 W4302516809","journal article"
"meta:br/06201733261","W4300581921 W3100167471","journal article"
"meta:br/06201733827","W4302049122 W3106164503","journal article"
"meta:br/06201733365","W3101118831 W4302373575","journal article"
"meta:br/06201733567","W3104055321 W4300026311","journal article"
"meta:br/06201734096","W4301950977 W3099021976","journal article"
"meta:br/06201734012","W3103183198 W4298660629","journal article"
"meta:br/06201734206","W2027374998 W4302414871","journal article"
"meta:br/06201734101","W4300460990 W1996886816","journal article"
"meta:br/06201734113","W4298356970 W1996217759","journal article"
"meta:br/06201734072","W4300870184 W3099086688","journal article"
"meta:br/06201746806","S4306537519 S4210222950","journal"
"meta:br/06201751656","W4233748100 W2163951953","journal article"
"meta:br/06201759778","S4210178146 S2764881116","journal"
"meta:br/06201765919","W2425836966 W4250795913","journal article"
"meta:br/06201769099","W3155085443 W1239338475","journal article"
"meta:br/06201769698","W1494684435 W1745547415","journal article"
"meta:br/06201769564","W3160322615 W1578883751","journal article"
"meta:br/06201769511","W1584813361 W1526692744","journal article"
"meta:br/06201769208","W2434102203 W3191599620","journal article"
"meta:br/06201769579","W1484277550 W3202644233","journal article"
"meta:br/06201769640","W1530301756 W142769348","journal article"
"meta:br/06201769205","W2399029072 W1844488006","journal article"
"meta:br/06201769867","W184473900 W2914403500","journal article"
"meta:br/06201769733","W264491577 W3192365254","journal article"
"meta:br/06201769273","W2399590120 W3192991927","journal article"
"meta:br/06201769365","W2461352905 W3193047914","journal article"
